Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2005,16.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2006,17.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2007,18.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2008,18.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2009,18.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2010,17.65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2011,18.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2012,18.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2013,1.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2030,18.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,125,Liechtenstein,7231,Emissions (CO2eq),1711,Agriculture total,2050,18.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1992,7681.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1993,6203.16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1994,5511.62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1995,5031.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1996,5150.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1997,5147.59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1998,5075.16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,1999,4885.59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2000,4792.93,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2001,4461.85,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2002,3948.07,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2003,4163.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2004,4329.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2005,3967,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2006,4118.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2007,4037.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2008,4115.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2009,4198.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2010,4479.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2011,4140.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2012,4261.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2013,217.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2030,3984.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,126,Lithuania,7231,Emissions (CO2eq),1711,Agriculture total,2050,3831.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1991,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1992,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1993,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1994,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1995,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1996,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1997,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1998,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,1999,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2000,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2001,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2002,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2003,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2004,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2005,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2006,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2007,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2008,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2009,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2010,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2011,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2012,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2030,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,127,Marshall Islands,7231,Emissions (CO2eq),1711,Agriculture total,2050,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1961,0.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1962,1.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1963,1.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1964,1.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1965,1.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1966,1.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1967,1.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1968,1.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1969,1.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1970,1.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1971,1.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1972,1.59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1973,1.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1974,1.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1975,1.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1976,1.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1977,1.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1978,1.77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1979,2.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1980,2.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1981,2.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1982,2.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1983,1.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1984,1.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1985,1.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1986,2.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1987,2.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1988,2.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1989,2.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1990,2.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1991,2.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1992,2.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1993,2.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1994,2.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1995,2.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1996,1.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1997,1.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1998,2.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,1999,2.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2000,2.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2001,2.91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2002,3.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2003,3.39,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2004,2.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2005,3.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2006,3.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2007,3.75,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2008,3.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2009,3.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2010,3.02,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2011,3.03,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2012,3.02,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2030,6.91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,128,"China, Macao SAR",7231,Emissions (CO2eq),1711,Agriculture total,2050,12.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1961,13294.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1962,14138.36,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1963,14152.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1964,14221.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1965,14564.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1966,16066.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1967,16273.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1968,16527.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1969,15981.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1970,15358.28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1971,14496.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1972,14857.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1973,15250.28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1974,15564.81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1975,15766.93,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1976,15816.28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1977,16474.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1978,17591.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1979,17612.74,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1980,18138.83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1981,18265.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1982,18286.07,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1983,18212.65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1984,18199.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1985,18091.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1986,18173.06,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1987,17827.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1988,17887.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1989,18001.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1990,21317.03,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1991,21256.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1992,21439.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1993,21711.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1994,21402.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1995,21515.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1996,21593.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1997,21304.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1998,21919.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,1999,21472.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2000,20881.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2001,19705.82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2002,18049.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2003,20152.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2004,18518.15,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2005,21791.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2006,20798.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2007,21982.82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2008,20997.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2009,22527.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2010,22578.79,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2011,22228.86,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2012,22489.76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2013,5894.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2030,25753.98,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,129,Madagascar,7231,Emissions (CO2eq),1711,Agriculture total,2050,31214.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1961,784.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1962,773.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1963,782.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1964,824.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1965,867.88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1966,891.16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
